word	corpus_count	ipa	source	confidence	other_reading	phonetic_respelling
זעלבסטשטענדיג	1	zˈɛlbsʧtəndiɡ	fallback	LOW		
זעלבסטשטענדיגע	1	zˈɛlbsʧtəndiɡə	fallback	LOW		
זעלבסטשטענדיגער	1	zˈɛlbsʧtəndiɡər	fallback	LOW		
זעלטענעם	1	zˈɛltənəm	rule	MED		
זעליג	1	zˈɛliɡ	rule	MED		
זעלענסקי	1	zˈɛlənski	rule	MED		
זעמיר	1	zəmˈir	rule	MED		
זעמך	1	zɛmx	rule	MED		
זעקסטע	1	zˈɛkstə	rule	MED		
זרה'ס	1	zˈuruhs	rule	LOW		
זרע	1	zˈɛrə	printed-index	MED	zrə	זערע
זרעו	1	zrˈɛi	rule	MED		
זרעך	1	zrɛx	rule	MED		
זשיד	1	ʒid	rule	MED		
חַדְרֵי	1	xˈadraj	rule	LOW		
חאצקל	1	xaʦkl	rule	LOW		
"חב""ד"	1	xabˈad	lexicon	LOW		
חביבות	1	xavˈivis	rule	LOW		
חבית	1	xbis	fallback	LOW		
חבלי	1	xˈɛvlaj	rule	LOW		
חבלים	1	xavˈulim	rule	LOW		
חבר'סט	1	xbrst	fallback	LOW		
חברה'לע	1	xbrhlə	fallback	LOW		
חג	1	xaɡ	rule	LOW		
חגא	1	xˈuɡə	printed-index	MED	xˈuɡə	כאָגע
חדכה	1	xdxə	fallback	LOW		
חדכין	1	xdxin	fallback	LOW		
חדשות	1	xadˈuʃɔjs	rule	LOW		
חדשים'דיג	1	xdʃˈimdiɡ	rule	LOW		
חוֹמֹתַיִךְ	1	xɔjmˈɔjsix	rule	LOW		
חוֹפֵשׂ	1	xˈɔjfajs	rule	LOW		
חובא	1	xˈiba	fallback	LOW		
חובת	1	xˈɔjvas	rule	LOW		
חודש'ליך	1	xˈidʃləx	rule	LOW		
חוטא	1	xˈɔjtaj	rule	LOW		
חולי	1	xˈuli	rule	LOW		
חולים	1	xvlim	rule	LOW		
חולין	1	xˈɔjlin	rule	LOW		
חולקיהון	1	xˈilkihin	fallback	LOW		
חומה	1	xˈɔjmə	rule	LOW		
חומרים	1	xˈimrim	fallback	LOW		
חומרתא	1	xˈimrsa	fallback	LOW		
חוסר	1	xˈɔjsər	rule	LOW		
חופות	1	xˈipɔjs	rule	LOW		
חורבה	1	xˈirvə	printed-index	MED	xˈirvə	כורווע
חורבנות	1	xvrəbnˈɔjs	rule	LOW		
חורין	1	xˈɔjrin	rule	LOW		
חושד	1	xˈɔjʃajd	rule	LOW		
חותכה	1	xˈisxə	fallback	LOW		
חזן	1	xˈazan	rule	LOW		
חזר'ט	1	xˈazərt	rule	LOW		
חזר'ן	1	xˈazərn	rule	LOW		
חטאי	1	xˈatuj	rule	LOW		
חטאין	1	xˈatujn	rule	LOW		
"חיד""א"	1	xˈidə	lexicon	LOW		
חיון	1	xˈajvun	rule	LOW		
חיזבאללא'ס	1	xˈizballas	fallback	LOW		
חייבין	1	xˈajjvin	rule	LOW		
חייהם	1	xajˈajhɛm	rule	LOW		
חיילות	1	xˈajlis	fallback	LOW		
חיים'ל	1	xajml	rule	LOW		
חיים'לעך	1	xˈajmləx	rule	LOW		
חיים'ס	1	xajms	rule	LOW		
חיל	1	xˈajil	rule	LOW		
חיקה	1	xˈikə	fallback	LOW		
חירות	1	xˈajris	rule	LOW		
חירותינו	1	xajrisˈajni	rule	LOW		
חכם'ס	1	xms	fallback	LOW		
חכמות	1	xˈuxmɔjs	rule	LOW		
חכמי	1	xˈaxmaj	rule	LOW		
חכמינו	1	xaxumˈajni	rule	LOW		
חכמת	1	xˈuxmas	rule	LOW		
חל	1	xul	rule	LOW		
חלב	1	xˈajləv	printed-index	MED	xˈuluv	כיילעוו
חלוק	1	xˈulik	rule	LOW		
חלזון	1	xilˈuzɔjn	rule	LOW		
חללו	1	xlli	fallback	LOW		
חלקנו	1	xɛlkˈajnu	rule	LOW		
חלש'ן	1	xlʃn	fallback	LOW		
חלשות	1	xalˈuʃɔjs	rule	LOW		
חמדת	1	xˈɛmdas	rule	LOW		
חמיתי	1	xmˈisi	fallback	LOW		
חמעלניק	1	xmˈɛlnik	fallback	LOW		
חמרך	1	xmrx	fallback	LOW		
חמת	1	xˈamas	rule	LOW		
חמתו	1	xamˈusɔj	rule	LOW		
חמתך	1	xamˈusxu	rule	LOW		
חנוך	1	xˈanɔjx	rule	LOW		
חנון	1	xˈanin	rule	LOW		
חנופה	1	xnˈifə	fallback	LOW		
חנות	1	xnis	fallback	LOW		
חנם	1	xˈinum	rule	LOW		
חננו	1	xunˈajni	rule	LOW		
חסדים	1	xasˈudim	rule	LOW		
חסיד'יש	1	xˈusidiʃ	rule	LOW		
חסידיש	1	xsˈidiʃ	printed-index	MED	xˈusidiʃ	כסידיש
חסידישער	1	xˈusidiʃər	rule	LOW		
חסמא	1	xsma	fallback	LOW		
חסרונות	1	xəsrˈɔjnɔjs	rule	LOW		
חצי	1	xˈaʦi	rule	LOW		
חצקל	1	xɛʦkl	rule	LOW		
חצר	1	xˈuʦər	printed-index	MED	xˈuʦər	כאָצער
חרדי'שע	1	xrdˈiʃə	fallback	LOW		
חרוזים	1	xrˈizim	fallback	LOW		
חרטה	1	xarˈutə	rule	LOW		
חריגה	1	xrˈiɡə	fallback	LOW		
חשד	1	xʃad	printed-index	MED	xʃad	כשאַד
חשון	1	xˈɛʃvun	rule	LOW		
חשיב	1	xʃib	fallback	LOW		
חשיבות	1	xaʃˈivis	rule	LOW		
חשכה	1	xʃxə	fallback	LOW		
חשקות	1	xʃkis	fallback	LOW		
חתונה'ן	1	xsinhn	rule	LOW		
חתמ'עט	1	xsmə ɛt	fallback	LOW		
חתנא	1	xsna	fallback	LOW		
חתנים	1	xasˈunim	rule	LOW		
"ט""ז"	1	tɛs zˈajən	rule	LOW		
טְפָחוֹת	1	tfˈuxɔjs	rule	LOW		
טַפְּכֶם	1	tˈapxəm	rule	LOW		
טאבא	1	tˈaba	rule	LOW		
טאהער	1	tˈahər	rule	LOW		
טאוול	1	tavl	rule	LOW		
טאט	1	tat	rule	LOW		
טאטאפער	1	tˈatafər	rule	LOW		
טאטעס	1	tˈatəs	rule	LOW		
טאל	1	tal	rule	LOW		
טאלאנטן	1	tˈalantn	rule	LOW		
טאלנער	1	tˈalnər	rule	LOW		
טאלער	1	tˈalər	rule	LOW		
טאלעראנץ	1	talərˈanʦ	rule	LOW		
טאם	1	tam	rule	LOW		
טאמעיטאס	1	tˈamajtas	rule	LOW		
טאנער	1	tˈanər	rule	LOW		
טאנצט	1	tanʦt	rule	LOW		
טאפט	1	taft	rule	LOW		
טארגעט	1	tˈarɡət	rule	LOW		
טארט	1	tart	rule	LOW		
טארסט	1	tarst	rule	LOW		
טאש	1	taʃ	rule	LOW		
טבחא	1	tbxa	fallback	LOW		
טבל	1	tbl	fallback	LOW		
טהורות	1	təhˈɔjrɔjs	rule	LOW		
טהרות	1	təhˈurɔjs	rule	LOW		
טהרת	1	tuhˈuras	rule	LOW		
טוביה'ן	1	tˈibin	rule	MED		
טובת	1	tˈɔjvas	rule	LOW		
טוויקן	1	tvikn	rule	MED		
טווענטי	1	tvˈɛnti	rule	MED		
טווערסקי	1	tvˈɛrski	rule	MED		
טויבער	1	tˈɔjbər	rule	MED		
טויזנטערס	1	tˈɔjzntərs	rule	MED		
טויטן	1	tɔjtn	rule	MED		
טויטפעלער	1	tˈɔjtfələr	rule	LOW		
טוירמס	1	tɔjrms	rule	MED		
טול	1	til	rule	MED		
טולס	1	tils	rule	MED		
טומאה	1	tˈimə	printed-index	MED	tˈima	טומע
טומאנס	1	tˈimans	rule	LOW		
טוניסיע	1	tˈinisiə	rule	MED		
טונקלקייט	1	tˈinklkaːt	rule	MED		
טוריסטן	1	tˈiristn	rule	MED		
טורעם	1	tˈirəm	rule	MED		
טיטשער	1	tˈiʧər	rule	MED		
טייג	1	tajɡ	rule	MED		
טייגן	1	tajɡn	rule	MED		
טיילט	1	tajlt	rule	MED		
טיילער	1	tˈajlər	rule	MED		
טייערדיגע	1	tˈajərdiɡə	rule	MED		
טים	1	tim	rule	MED		
טינטעד	1	tˈintəd	rule	MED		
טיעם	1	tˈiəm	rule	MED		
טיפ	1	tif	rule	LOW		
טיפיקל	1	tˈifikl	rule	LOW		
טיפקייט	1	tˈifkaːt	rule	LOW		
טיפשות	1	tjpəʃˈɔjs	rule	LOW		
טיפשים	1	tˈifʃim	rule	LOW		
טירן	1	tirn	rule	MED		
טישטעכער	1	tˈiʃtəxər	rule	MED		
טישל	1	tiʃl	rule	MED		
טליתים	1	talˈisim	rule	LOW		
טמאים	1	tmaːm	rule	LOW		
טעגליכע	1	tˈɛɡləxə	rule	MED		
טעותים	1	təˈisim	rule	LOW		
טעילאר	1	tˈajlar	rule	LOW		
טעיק	1	tajk	rule	MED		
טעלעגראם	1	tˈɛləɡram	rule	LOW		
טעמע	1	tˈɛmə	rule	MED		
טענקער	1	tˈɛnkər	rule	MED		
טעסט	1	tɛst	rule	MED		
טעסטס	1	tɛsʦ	rule	MED		
טעסק	1	tɛsk	rule	MED		
טעפסט	1	tɛfst	rule	LOW		
טעפער	1	tˈɛfər	rule	LOW		
טעצל	1	tɛʦl	rule	MED		
טעראפי	1	tˈɛrafi	rule	LOW		
טעראפיסט	1	tərafˈist	rule	LOW		
טעראריסטן	1	tˈɛraristn	rule	LOW		
טערמינען	1	tˈɛrminən	rule	MED		
טערעוול	1	tˈɛrəvl	rule	MED		
טפחים	1	tfˈuxim	rule	LOW		
טראגעדיעס	1	trˈaɡədiəs	rule	LOW		
טראדיציאנעל	1	trˈadiʦianəl	rule	LOW		
טראומא	1	trˈima	rule	LOW		
טראכסטו	1	trˈaxsti	rule	LOW		
טראפישע	1	trˈafiʃə	rule	LOW		
טראפן	1	trapn	lexicon	MED		
טראקינג	1	trˈakinɡ	rule	LOW		
טרויבן	1	trɔjbn	rule	MED		
טרוקן	1	trikn	rule	MED		
טרייבן	1	trajbn	rule	MED		
טרייסט	1	trajst	rule	MED		
טרייעל	1	trˈajəl	rule	MED		
טרינקט	1	trinkt	rule	MED		
טרינקסט	1	trinkst	rule	MED		
טריקס	1	triks	rule	MED		
טרעוול	1	trɛvl	rule	MED		
טרעוולען	1	trˈɛvlən	rule	MED		
טרעוולערס	1	trˈɛvlərs	rule	MED		
טרענזיט	1	trˈɛnzit	rule	MED		
טרענירונג	1	trənˈirinɡ	rule	MED		
טרענירונגען	1	trˈɛnirinɡən	rule	MED		
טרענסוועקשאן	1	trˈɛnsvəkʃan	rule	LOW		
טרעסטן	1	trɛstn	rule	MED		
טרעפליכע	1	trˈɛfləxə	rule	LOW		
טרעקטאר	1	trˈɛktar	rule	LOW		
טרעקינג	1	trˈɛkinɡ	rule	MED		
טרעקלעך	1	trˈɛkləx	rule	MED		
טשאטש	1	ʧaʧ	rule	LOW		
טשארדזש	1	ʧarʤ	rule	LOW		
טשארט	1	ʧart	rule	LOW		
טשוזן	1	ʧizn	rule	MED		
טשולדיגט	1	ʧˈildiɡt	rule	MED		
טשייניז	1	ʧˈajniz	rule	MED		
טשילן	1	ʧiln	rule	MED		
טשיפער	1	ʧˈifər	rule	LOW		
טשעווערגויס	1	ʧˈɛvərɡɔjs	rule	MED		
טשעכאווער	1	ʧˈɛxavər	rule	LOW		
טשעפע	1	ʧˈɛfə	rule	LOW		
טשעקט	1	ʧɛkt	rule	MED		
טשעקס	1	ʧɛks	rule	MED		
טשעקפוינט	1	ʧˈɛkfɔjnt	rule	LOW		
"י""א"	1	jid ˈaləf	rule	LOW		
"י""ד"	1	jid dˈuləd	rule	LOW		
יְדַעְתֶּם	1	jdtɛm	rule	LOW		
יְקַבֶּצְךָ	1	jkˈabəʦxu	rule	MED		
יְרוּשָׁלִַם	1	jrˈiʃulim	rule	MED		
יִבְעַל	1	jˈibal	rule	MED		
יִבְעָלוּךְ	1	jˈibulix	rule	MED		
יִסָּתֵר	1	jisˈusajr	rule	LOW		
יִקָּחֶךָ	1	jikuxˈɛxu	rule	LOW		
יֶחֱטָא	1	jəxˈɛtu	rule	LOW		
יֶחֱשׁוּ	1	jəxˈɛʃi	rule	LOW		
יָמֶיךָ	1	jˈumajxu	rule	MED		
יָמָי	1	jˈɛmaj	printed-index	MED	jˈumuj	יעמיי
יָשַׁבְנוּ	1	jˈuʃavni	rule	MED		
יֹדְעֵי	1	jˈɔjdaj	rule	MED		
יאג	1	jaɡ	rule	LOW		
יאוש	1	jiʃ	rule	LOW		
יאיר	1	jaːr	rule	LOW		
יאכל	1	jaxl	rule	LOW		
יאמר	1	jamr	rule	LOW		
יאנקל	1	jankl	rule	LOW		
יאנקערס	1	jˈankərs	rule	LOW		
יאפ	1	jaf	rule	LOW		
יאקאבאוויטש	1	jˈakabaviʧ	rule	LOW		
יארגאנג	1	jˈarɡanɡ	rule	LOW		
יבא	1	ˈiba	rule	LOW		
יבדל	1	ibdl	rule	MED		
יבואו	1	ˈubii	lexicon	MED		
יביאין	1	ˈibiaːn	rule	LOW		
יבנה	1	jˈavnə	printed-index	MED	ˈibnə	יאַוונע
יבקשו	1	ˈibkʃi	rule	MED		
יגיעה	1	ˈiɡiə	rule	MED		
יגעת	1	juɡˈatu	rule	LOW		
יד	1	id	rule	MED		
ידאה	1	ˈida	rule	LOW		
ידבק	1	idbk	rule	MED		
ידוי	1	ˈidɔj	rule	MED		
ידידים	1	ˈididim	rule	MED		
ידין	1	ˈidin	rule	MED		
ידיעה	1	jədˈiə	printed-index	MED	ˈidiə	יעדי*ע
ידך	1	idx	rule	MED		
ידעה	1	ˈidə	rule	MED		
ידעוך	1	ˈidəix	rule	MED		
ידעין	1	ˈidajn	rule	MED		
ידעתם	1	jədˈatɛm	rule	LOW		
ידרים	1	ˈidrim	rule	MED		
יהבין	1	ˈibin	rule	MED		
יהודוך	1	ˈihidix	rule	MED		
יהי	1	jˈɛhi	printed-index	MED	ˈihi	יעהי
יוֹם	1	jɔjm	lexicon	HIGH		
יובא	1	jˈiba	rule	LOW		
יוגאוו	1	jˈiɡav	rule	LOW		
יוגנט	1	jiɡnt	rule	MED		
יודא	1	jˈida	rule	LOW		
יודיע	1	jˈidiə	rule	MED		
יודישע	1	jˈidiʃə	rule	MED		
יודל'ס	1	jidls	rule	MED		
יודנטום	1	jˈidntim	rule	MED		
יוזשעלי	1	jˈiʒəli	rule	MED		
יוחסין	1	jɔjxˈasin	rule	LOW		
יולי	1	jˈili	rule	MED		
יומם	1	jimm	rule	MED		
יומען	1	jˈimən	rule	MED		
יונגסטע	1	jˈinɡstə	rule	MED		
יונגעלייטלעך	1	jˈinɡəlajtləx	rule	MED		
יונגערהייט	1	jˈinɡərhaːt	rule	MED		
יונה	1	jˈɔjnə	printed-index	MED	jˈinə	יוינע
יונטער	1	jˈintər	rule	MED		
יוניווערסיטי	1	jˈinivərsiti	rule	MED		
יוניטס	1	jˈiniʦ	rule	MED		
יונתא	1	jˈinsa	fallback	LOW		
יוסי	1	jˈisi	rule	MED		
יוסעלע	1	jˈisələ	rule	MED		
יוסף'לע	1	jˈisflə	rule	LOW		
יועציו	1	jˈiəʦji	rule	MED		
יוצאי	1	jˈiʦaː	rule	LOW		
יוצאת	1	jˈɔjʦajs	rule	LOW		
יוצרות	1	jˈɔjʦrɔjs	rule	LOW		
יור	1	jir	rule	MED		
יורא	1	jˈira	rule	LOW		
יורה	1	jˈirə	rule	MED		
יורו	1	jˈiri	rule	MED		
יושב	1	jˈɔjʃəv	printed-index	MED	jiʒb	יוישעוו
יזכיר	1	izxˈir	rule	MED		
יזמרו	1	ˈizmri	rule	MED		
יזקין	1	ˈizkin	rule	MED		
יחדי	1	ˈixdi	fallback	LOW		
יחודים	1	jixˈidim	rule	LOW		
יחון	1	jəxˈavn	rule	LOW		
יחזקו	1	ˈixzki	fallback	LOW		
יחי	1	jxi	rule	LOW		
יחידאה	1	ˈixida	fallback	LOW		
יחשב	1	ixʒb	fallback	LOW		
יילד	1	jild	rule	MED		
יכול	1	ˈixil	rule	MED		
יכולות	1	ˈixilis	fallback	LOW		
יכונן	1	ˈixinn	rule	MED		
יכנו	1	ˈixni	rule	MED		
יכשלו	1	ˈixʃli	rule	MED		
יכתבון	1	jˈixtəvuən	rule	LOW		
ילדה	1	ˈildə	rule	MED		
ימיך	1	ˈimix	rule	MED		
ימקו	1	ˈimki	rule	MED		
ימתין	1	ˈimsin	fallback	LOW		
ינדע	1	ˈində	rule	MED		
ינחמוני	1	ˈinxmini	fallback	LOW		
יניקה	1	jənˈikə	printed-index	MED	ˈinikə	יעניקע
יסוד'דיגע	1	ˈisidiɡə	rule	MED		
יסופו	1	ˈisifi	rule	LOW		
יסופר	1	ˈisifr	rule	LOW		
יסור	1	isˈir	rule	MED		
יסורי	1	ˈisiri	rule	MED		
יעבודו	1	jˈɛbidi	rule	MED		
יעבור	1	jəbˈir	rule	MED		
יעברו	1	jˈɛbri	rule	MED		
יעדנס	1	jɛdns	rule	MED		
יעדען	1	jˈɛdən	rule	MED		
יעדעס	1	jˈɛdəs	rule	MED		
יעלה	1	jˈaːlə	printed-index	MED	jˈɛlə	יײַלע
יעלז	1	jɛlz	rule	MED		
יענה	1	jˈɛnə	rule	MED		
יענך	1	jɛnx	rule	MED		
יענעם'ס	1	jˈɛnəms	rule	MED		
יענעמ'ס	1	jˈɛnɛms	rule	LOW		
יענץ	1	jɛnʦ	rule	MED		
יענצע	1	jˈɛnʦə	rule	MED		
יענקעלע	1	jˈɛnkələ	rule	MED		
יענש	1	jɛnʃ	rule	MED		
יעקיש	1	jˈɛkiʃ	rule	MED		
יער	1	jɛr	rule	MED		
יערליכע	1	jˈɛrləxə	rule	MED		
יפה	1	ˈifə	rule	LOW		
יפות	1	jˈufɔjs	rule	LOW		
יפסוק	1	ˈifsik	rule	LOW		
יפעל	1	ˈifəl	rule	LOW		
יפשיל	1	ˈifʃil	rule	LOW		
יצא	1	ˈiʦa	rule	LOW		
יצוה	1	ˈiʦi	rule	MED		
יצחקי'ן	1	ˈiʦxkin	fallback	LOW		
יצטרכו	1	ˈiʦtrxi	rule	MED		
יצקוביץ	1	ˈiʦkibiʦ	rule	MED		
יקבצו	1	ˈikbʦi	rule	MED		
יקום	1	ˈikim	rule	MED		
יקרה	1	ˈikrə	rule	MED		
ירא	1	ˈira	rule	LOW		
ירגיז	1	ˈirɡiz	rule	MED		
ירום	1	ˈirim	rule	MED		
ירחם	1	jərˈaxajm	rule	LOW		
ירידה	1	jərˈidə	printed-index	MED	ˈiridə	יערידע
ירמיה	1	ˈirmi	rule	MED		
ירננו	1	ˈirnni	rule	MED		
ירעו	1	ˈirəi	rule	MED		
ירעם	1	ˈirəm	rule	MED		
ירצה	1	ˈirʦə	rule	MED		
ירש'ענען	1	ˈirʃənən	rule	MED		
ישבית	1	ˈiʒbis	fallback	LOW		
ישבנו	1	ˈiʒbni	rule	MED		
ישוי	1	ˈiʃɔj	rule	MED		
ישועתם	1	jʃiˈusum	rule	LOW		
ישחיתו	1	ˈiʃxisi	fallback	LOW		
ישים	1	ˈiʃim	rule	MED		
ישימו	1	ˈiʃimi	rule	MED		
ישיש	1	jˈuʃəʃ	printed-index	MED	ˈiʃiʃ	יאָשעש
ישמחו	1	jˈismxi	rule	LOW		
ישמעאלים	1	ˈiʃməalim	rule	LOW		
ישפט	1	iʃpt	rule	LOW		
ישר	1	jˈuʃər	printed-index	MED	iʃr	יאָשער
ישראל'דיגער	1	ˈiʃraldiɡər	rule	LOW		
ישרות'דיגע	1	ˈiʃrizdiɡə	fallback	LOW		
יששכר	1	jˈisusxər	printed-index	MED	iʃxr	יי*סאָ(ס)כער
ישתון	1	ˈiʃsin	fallback	LOW		
יתייחדון	1	ˈisajxdin	fallback	LOW		
יתמהמה	1	ˈismhmə	fallback	LOW		
יתן	1	jˈitajn	rule	LOW		
יתנו	1	jˈitni	rule	LOW		
יתעוררו	1	ˈisəirri	fallback	LOW		
יתעצל	1	ˈisəʦl	fallback	LOW		
יתקן	1	iskn	fallback	LOW		
יתקננו	1	ˈisknni	fallback	LOW		
"כ""ג"	1	xuf ɡiml	rule	LOW		
"כ""ו"	1	xuf vuv	rule	LOW		
"כ""ט"	1	xuf tɛs	rule	LOW		
"כ""ץ"	1	xuf ʦˈadik	rule	LOW		
כֹּל	1	kɔl	lexicon	HIGH		
כֶּסֶף	1	kˈɛsəf	printed-index	MED	kˈɛsəf	קעסעף
כאחד	1	kˈɛxud	rule	LOW		
כאמיס	1	xˈamis	rule	LOW		
כאפל	1	xafl	rule	LOW		
כבודן	1	kˈuvədn	rule	LOW		
כבולעו	1	xbˈiləi	rule	MED		
כבתחילה	1	kvatxˈilə	rule	LOW		
כדאמר	1	xdamr	rule	LOW		
כדברך	1	xdbrx	fallback	LOW		
כדוריה	1	xdˈiri	rule	MED		
כהוא	1	xhˈiu	lexicon	MED		
כהוגן	1	xhiɡn	rule	MED		
כהלכתן	1	kəhilxˈusun	rule	LOW		
כוואליע	1	xvˈaliə	rule	LOW		
כוונת	1	kavvˈunas	rule	LOW		
כוכבים	1	xˈixbim	rule	MED		
כולן	1	xiln	rule	MED		
כופר	1	kˈɔjfər	printed-index	MED	xifr	קויפֿער
כותל	1	kˈɔjsəl	rule	LOW		
כחו	1	kˈɔjxɔj	rule	LOW		
כחות	1	kˈɔjxɔjs	rule	LOW		
כטוב	1	xtib	rule	MED		
"כיו""כ"	1	xuf jid vuv xuf	rule	LOW		
כיום	1	xjim	rule	MED		
כינור	1	xinˈir	rule	MED		
כיסא	1	xˈisa	rule	LOW		
כיסם	1	xism	rule	MED		
ככה	1	kˈuxə	rule	LOW		
ככל	1	kxul	rule	LOW		
כלבן	1	kˈɛlɛvn	rule	LOW		
כלום	1	xlim	rule	MED		
כלות	1	kˈalɔjs	rule	LOW		
כלתא	1	xlsa	fallback	LOW		
כמאמר	1	xmamr	rule	LOW		
כמודא	1	xmˈida	rule	LOW		
כמוה	1	xmi	rule	MED		
כמשה	1	kəmˈɔjʃɛ	rule	LOW		
כמת	1	kəmˈajs	rule	LOW		
כנבואת	1	kinvˈuas	rule	LOW		
כנפי	1	xnfi	rule	LOW		
כנראה	1	xnra	rule	LOW		
כסא	1	xsa	rule	LOW		
כסדר'דיגע	1	xzdrdˈiɡə	fallback	LOW		
כסיל	1	xsil	rule	MED		
כספא	1	xsfa	rule	LOW		
כעבד	1	xɛbd	rule	MED		
כעין	1	xajn	rule	MED		
כפוי	1	xfɔj	rule	LOW		
כפרים	1	xfrim	rule	LOW		
כפשוטו	1	kəpʃˈitə	printed-index	MED	xfʃˈiti	קעפּשוטע
כצאן	1	xʦan	rule	LOW		
כראוי	1	xrɔj	rule	LOW		
כרחך	1	kurxˈaxu	rule	LOW		
כשיעברו	1	xʃˈiəbri	rule	MED		
כששמע	1	xʃmə	rule	MED		
כשתדרשנו	1	xʒzdrʃni	fallback	LOW		
כתבו	1	kˈisvu	rule	LOW		
כתיב	1	ksiv	rule	LOW		
כתכן	1	xsxn	fallback	LOW		
כתפו	1	xsfi	fallback	LOW		
כתריאל	1	kisrˈiajl	rule	LOW		
"ל""ב"	1	lˈaməd bajs	rule	LOW		
"ל""ג"	1	laɡ	lexicon	LOW		
"ל""ד"	1	lˈaməd dˈuləd	rule	LOW		
לְאַבְרָהָם	1	lˈabruhum	rule	MED		
לְאַהֲבָה	1	lˈahavə	rule	MED		
לְאַשְׁמַת	1	lˈaʃmas	rule	LOW		
לְאָבִיו	1	lˈubii	rule	MED		
לְבָבוֹ	1	lvˈuvɔj	rule	MED		
לְחֶנְנָהּ	1	lxˈɛnnuh	rule	LOW		
לְיִצְחָק	1	lˈiʦxuk	rule	LOW		
לְמַעַן	1	lman	rule	MED		
לְעוֹלָם	1	ləˈɔjləm	printed-index	MED	lˈɛɔjlum	לעוילעם
לְקַלְלֶךָ	1	lkallˈɛxu	rule	LOW		
לִּי	1	li	rule	MED		
לִבְנֵי	1	lˈivnaj	rule	MED		
לִבִּי	1	lˈibi	rule	MED		
לִפְנֵי	1	lˈifnaj	rule	LOW		
לִשְׁמֹעַ	1	lˈiʃma	rule	MED		
לַעֲבֹד	1	lˈavɔjd	rule	MED		
לָהֶם	1	lˈuhəm	rule	LOW		
לָהּ	1	luh	rule	LOW		
לָכֶם	1	lˈuxəm	rule	LOW		
לָלֶכֶת	1	lˈuləxəs	rule	LOW		
לָנוּ	1	lˈuni	rule	MED		
לָתֵת	1	lˈusajs	rule	LOW		
לאבדם	1	labdm	rule	LOW		
לאבותיך	1	lˈabisix	fallback	LOW		
לאבותינו	1	laavɔjsˈajnu	rule	LOW		
לאברהם	1	labrhm	rule	LOW		
לאגדאלע	1	lˈaɡdalə	rule	LOW		
לאגער	1	lˈaɡər	rule	LOW		
לאדינאו	1	lˈadini	rule	LOW		
לאה'לע	1	lˈalə	rule	LOW		
לאומן	1	limn	rule	LOW		
לאוספא	1	lˈisfa	rule	LOW		
לאותו	1	lˈɔjsɔj	rule	LOW		
לאזונגען	1	lˈazinɡən	rule	LOW		
לאזע	1	lˈazə	rule	LOW		
לאזענסק	1	lˈazənsk	rule	LOW		
לאחוריו	1	lˈaxirji	fallback	LOW		
לאחר	1	lˈaxar	rule	LOW		
לאיער	1	lˈaːər	rule	LOW		
לאכטערס	1	lˈaxtərs	rule	LOW		
לאכלה	1	lˈaxlə	rule	LOW		
לאכן	1	laxn	rule	LOW		
לאלוקי	1	lˈaliki	rule	LOW		
לאלף	1	lalf	rule	LOW		
לאלקים	1	lˈalkim	rule	LOW		
לאלתר	1	lˈaltar	rule	LOW		
לאנגיעריגער	1	lˈanɡiəriɡər	rule	LOW		
לאנדאנער	1	landˈanər	rule	LOW		
לאנדרי	1	lˈandri	rule	LOW		
לאנטש	1	lanʧ	rule	LOW		
לאפי	1	lˈafi	rule	LOW		
לאפיה	1	lˈafi	rule	LOW		
לאקאלן	1	lˈakaln	rule	LOW		
לאקאלער	1	lˈakalər	rule	LOW		
לאקזשורי	1	lˈakʒiri	rule	LOW		
לאקש	1	lakʃ	rule	LOW		
לאש	1	laʃ	rule	LOW		
לאשה	1	lˈaʃə	rule	LOW		
לאשכחא	1	lˈaʃxa	fallback	LOW		
לאשר	1	laʃr	rule	LOW		
לבא	1	lba	rule	LOW		
לבבא	1	lba	rule	LOW		
לבבל	1	ləbˈuvəl	rule	LOW		
לבד	1	lvad	rule	LOW		
לבדיה	1	lbdi	rule	MED		
לבדך	1	lvˈadxu	rule	LOW		
לבוא	1	lbˈia	rule	LOW		
לבחינת	1	lvəxˈinas	rule	LOW		
לבי	1	lbi	rule	MED		
לבינו	1	lbˈini	rule	MED		
לבירא	1	lbˈira	rule	LOW		
לביתי	1	ləbˈajsi	rule	LOW		
לבך	1	libˈɛxu	rule	LOW		
לבכות	1	lˈivkɔjs	rule	LOW		
לבכי	1	lbxi	rule	MED		
לבם	1	lˈibum	rule	LOW		
לבנות	1	lˈivnɔjs	rule	LOW		
לבני	1	lbni	rule	MED		
לבעלי	1	lbˈɛli	rule	MED		
לבריתא	1	lbrˈisa	fallback	LOW		
לבתראה	1	lbsra	fallback	LOW		
לגר	1	lɡɔjr	rule	LOW		
לדורות	1	ladˈɔjrɔjs	rule	LOW		
לדים	1	ldim	rule	MED		
לדין	1	ldin	rule	MED		
לדעתי	1	lədˈati	rule	LOW		
לדרכו	1	ldrxi	rule	MED		
להבטחת	1	lhbtxs	fallback	LOW		
להביא	1	lhbˈia	rule	LOW		
להדיח	1	lhdix	fallback	LOW		
להודות	1	ləhˈɔjdɔjs	rule	LOW		
להודיע	1	lhˈidiə	rule	MED		
להוכיח	1	ləhɔjxˈixa	rule	LOW		
להוציא	1	lhˈiʦia	rule	LOW		
להזהיר	1	lhzhir	rule	MED		
להזכיר	1	lhzxir	rule	MED		
